Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.84     0.00       24     0.00     0.00  std::allocator<Image>::~allocator()
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::_M_allocate(unsigned long)
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl::_Vector_impl()
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl::~_Vector_impl()
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::_Vector_base()
  0.00      0.84     0.00       24     0.00     0.00  std::_Vector_base<Image, std::allocator<Image> >::~_Vector_base()
  0.00      0.84     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<Image> >::deallocate(std::allocator<Image>&, Image*, unsigned long)
  0.00      0.84     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<Image> >::allocate(std::allocator<Image>&, unsigned long)
  0.00      0.84     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<Image> >::max_size(std::allocator<Image> const&)
  0.00      0.84     0.00       24     0.00     0.00  Image* std::__uninitialized_copy<false>::__uninit_copy<Image const*, Image*>(Image const*, Image const*, Image*)
  0.00      0.84     0.00       24     0.00     0.00  std::vector<Image, std::allocator<Image> >::_S_max_size(std::allocator<Image> const&)
  0.00      0.84     0.00       24     0.00     0.00  Image* std::vector<Image, std::allocator<Image> >::_M_allocate_and_copy<Image const*>(unsigned long, Image const*, Image const*)
  0.00      0.84     0.00       24     0.00     0.00  std::vector<Image, std::allocator<Image> >::reserve(unsigned long)
  0.00      0.84     0.00       24     0.00     0.00  std::vector<Image, std::allocator<Image> >::vector()
  0.00      0.84     0.00       24     0.00     0.00  std::vector<Image, std::allocator<Image> >::~vector()
  0.00      0.84     0.00       24     0.00     0.00  void std::_Construct<std::vector<Image, std::allocator<Image> >>(std::vector<Image, std::allocator<Image> >*)
  0.00      0.84     0.00       24     0.00     0.00  Image* std::uninitialized_copy<Image const*, Image*>(Image const*, Image const*, Image*)
  0.00      0.84     0.00       24     0.00     0.00  Image* std::__uninitialized_copy_a<Image const*, Image*, Image>(Image const*, Image const*, Image*, std::allocator<Image>&)
  0.00      0.84     0.00       24     0.00     0.00  void std::_Destroy<std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >*)
  0.00      0.84     0.00       23     0.00     0.00  std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_deallocate(sift::Keypoint*, unsigned long)
  0.00      0.84     0.00       22     0.00     0.00  std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::end()
  0.00      0.84     0.00       22     0.00     0.00  std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::begin()
  0.00      0.84     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<sift::Keypoint>::deallocate(sift::Keypoint*, unsigned long)
  0.00      0.84     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<sift::Keypoint>::allocate(unsigned long, void const*)
  0.00      0.84     0.00       21     0.00     0.00  __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::difference_type __gnu_cxx::operator-<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >(__gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > > const&, __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > > const&)
  0.00      0.84     0.00       21     0.00     0.00  std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_check_len(unsigned long, char const*) const
  0.00      0.84     0.00       21     0.00     0.00  std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_allocate(unsigned long)
  0.00      0.84     0.00       21     0.00     0.00  std::allocator_traits<std::allocator<sift::Keypoint> >::deallocate(std::allocator<sift::Keypoint>&, sift::Keypoint*, unsigned long)
  0.00      0.84     0.00       21     0.00     0.00  std::allocator_traits<std::allocator<sift::Keypoint> >::allocate(std::allocator<sift::Keypoint>&, unsigned long)
  0.00      0.84     0.00       21     0.00     0.00  void std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_realloc_insert<sift::Keypoint const&>(__gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >, sift::Keypoint const&)
  0.00      0.84     0.00       15     0.00     0.00  stbi__stdio_read(void*, char*, int)
  0.00      0.84     0.00       11     0.00     0.00  Image::operator=(Image&&)
  0.00      0.84     0.00        9     0.00     0.00  stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int)
  0.00      0.84     0.00        9     0.00     0.00  stbi__get_chunk_header(stbi__context*)
  0.00      0.84     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::~new_allocator()
  0.00      0.84     0.00        9     0.00     1.92  Image::resize(int, int, Interpolation) const
  0.00      0.84     0.00        9     0.00     0.00  std::allocator<std::vector<Image, std::allocator<Image> > >::~allocator()
  0.00      0.84     0.00        8     0.00     0.00  stbi__refill_buffer(stbi__context*)
  0.00      0.84     0.00        8     0.00     0.00  std::vector<Image, std::allocator<Image> >::operator[](unsigned long)
  0.00      0.84     0.00        7     0.00     0.00  stbi__getn(stbi__context*, unsigned char*, int)
  0.00      0.84     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::_M_max_size() const
  0.00      0.84     0.00        6     0.00     0.00  std::allocator<std::vector<Image, std::allocator<Image> > >::allocator(std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        6     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_get_Tp_allocator()
  0.00      0.84     0.00        5     0.00     0.00  void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&)
  0.00      0.84     0.00        5     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator-(long) const
  0.00      0.84     0.00        5     0.00     0.00  void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&)
  0.00      0.84     0.00        5     0.00     0.00  float& std::vector<float, std::allocator<float> >::emplace_back<float>(float&&)
  0.00      0.84     0.00        5     0.00     0.00  std::vector<float, std::allocator<float> >::back()
  0.00      0.84     0.00        5     0.00     0.00  std::vector<float, std::allocator<float> >::push_back(float&&)
  0.00      0.84     0.00        5     0.00     0.00  std::remove_reference<float&>::type&& std::move<float&>(float&)
  0.00      0.84     0.00        4     0.00     0.00  stbi__mul2sizes_valid(int, int)
  0.00      0.84     0.00        3     0.00     0.00  stbi__malloc(unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  stbi__parse_huffman_block(stbi__zbuf*)
  0.00      0.84     0.00        3     0.00     0.00  stbi__compute_huffman_codes(stbi__zbuf*)
  0.00      0.84     0.00        3     0.00     0.00  sift::ScaleSpacePyramid::~ScaleSpacePyramid()
  0.00      0.84     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::deallocate(std::vector<Image, std::allocator<Image> >*, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::allocate(unsigned long, void const*)
  0.00      0.84     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator()
  0.00      0.84     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::max_size() const
  0.00      0.84     0.00        3     0.00     0.00  std::allocator<std::vector<Image, std::allocator<Image> > >::allocator()
  0.00      0.84     0.00        3     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<Image, std::allocator<Image> >*>(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_allocate(unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_deallocate(std::vector<Image, std::allocator<Image> >*, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_create_storage(unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::~_Vector_base()
  0.00      0.84     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::deallocate(std::allocator<std::vector<Image, std::allocator<Image> > >&, std::vector<Image, std::allocator<Image> >*, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::allocate(std::allocator<std::vector<Image, std::allocator<Image> > >&, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::max_size(std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<Image, std::allocator<Image> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<Image, std::allocator<Image> >*, unsigned long>(std::vector<Image, std::allocator<Image> >*, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_max_size(std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_default_initialize(unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::vector(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::~vector()
  0.00      0.84     0.00        3     0.00     0.00  void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<Image, std::allocator<Image> >* std::__uninitialized_default_n<std::vector<Image, std::allocator<Image> >*, unsigned long>(std::vector<Image, std::allocator<Image> >*, unsigned long)
  0.00      0.84     0.00        3     0.00     0.00  std::vector<Image, std::allocator<Image> >* std::__uninitialized_default_n_a<std::vector<Image, std::allocator<Image> >*, unsigned long, std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >*, unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > >&)
  0.00      0.84     0.00        3     0.00     0.00  void std::_Destroy<std::vector<Image, std::allocator<Image> >*>(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*)
  0.00      0.84     0.00        3     0.00     0.00  void std::_Destroy<std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*, std::allocator<std::vector<Image, std::allocator<Image> > >&)
  0.00      0.84     0.00        2     0.00     0.00  stbi__rewind(stbi__context*)
  0.00      0.84     0.00        2     0.00     0.00  stbi__addsizes_valid(int, int)
  0.00      0.84     0.00        2     0.00     0.00  stbi__mad3sizes_valid(int, int, int, int)
  0.00      0.84     0.00        2     0.00     0.00  stbi__check_png_header(stbi__context*)
  0.00      0.84     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<sift::Keypoint>::new_allocator()
  0.00      0.84     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<sift::Keypoint>::~new_allocator()
